0.0296277190786775682096454431757592828944325447082519531250000000 0.0015709298222417052669219739158279480761848390102386474609375000
0.0306293634458225591532531950633710948750376701354980468750000000 0.0013124000828231604642154506379370104696135967969894409179687500
0.0583364913097760146021286686845996882766485214233398437500000000 0.0101009174707192336123418030524589994456619024276733398437500000
0.4088297111111052206666727215633727610111236572265625000000000000 0.2840314658937629355150988885725382715463638305664062500000000000
0.0298743101714466600948849617225278052501380443572998046875000000 0.0016368330272788311850057363372457075456622987985610961914062500
0.0302471562740222292553493588229684974066913127899169921875000000 0.0015769962067590337188860427630743288318626582622528076171875000
0.0394058403523875333540615883975988253951072692871093750000000000 0.0042517981799640724993594176339684054255485534667968750000000000
0.0499183853398110291554878870101674692705273628234863281250000000 0.0068022955690904690628784123873629141598939895629882812500000000
0.0575014278383431109986645424214657396078109741210937500000000000 0.0104626577497754485318592898579481698106974363327026367187500000
0.0299967540528697056145812638305869768373668193817138671875000000 0.0016883367743674283865257246262103763001505285501480102539062500
0.1432178651001349278804042342017055489122867584228515625000000000 0.0577995833678316209280900750400178367272019386291503906250000000
0.0397477644197203744402813185843115206807851791381835937500000000 0.0038616977522721506951852710187722550472244620323181152343750000
0.0302977309500522921925647068519538152031600475311279296875000000 0.0016114966996554100191196834401807791437022387981414794921875000
0.0396135804648831760244043209695519180968403816223144531250000000 0.0040997511202048829426214382465332164429128170013427734375000000
0.0402524596326404721091662963772250805050134658813476562500000000 0.0039871612156693421111230968278960062889382243156433105468750000
0.0181691965258806605032493308726770919747650623321533203125000000 0.0003104975429402065389972165121434954926371574401855468750000000
0.0291997674963354603150378352438565343618392944335937500000000000 0.0017749003114248969835420322027630390948615968227386474609375000
0.1042997436356649515465377930922841187566518783569335937500000000 0.0321912939701727227048699830902478424832224845886230468750000000
0.0401359464616226485622618724846688564866781234741210937500000000 0.0036052850232888801126907019067857618210837244987487792968750000
0.0294266712647139189185097052359196823090314865112304687500000000 0.0016674340584333399543914833174085288192145526409149169921875000
0.0294424138422535140724445312798707163892686367034912109375000000 0.0016941075058183646586534853994976401736494153738021850585937500
0.0588651927299614491362333978941023815423250198364257812500000000 0.0095095280626478692620473509578005177900195121765136718750000000
0.0821696539481458348985754014393023680895566940307617187500000000 0.0205310698841703019590365641988682909868657588958740234375000000
0.0180130187965776809855267259763422771356999874114990234375000000 0.0002977328742077385765642250081697284258552826941013336181640625
0.0488709243507665994088462468880607048049569129943847656250000000 0.0067882824068932912792151412872954097110778093338012695312500000
0.0184966803459305183243710501983514404855668544769287109375000000 0.0002858919351185011106450395423905774805461987853050231933593750
0.0894486713600794736134247386871720664203166961669921875000000000 0.0240538528341063609361505370998202124610543251037597656250000000
0.0180250874789905299322434473197063198313117027282714843750000000 0.0002843577021362817891861340946491054637590423226356506347656250
